Date,Time,Price
20250404,14900,3131.4
20250404,15000,3131.3
20250404,15100,3130.4
20250404,15200,3131.1
20250404,15300,3131.4
20250404,15400,3132.3
20250404,15500,3132
20250404,15600,3131.4
20250404,15700,3131.1
20250404,15800,3129.6
20250404,15900,3129.5
20250404,20000,3129.5
20250404,20100,3129.6
20250404,20200,3128.5
20250404,20300,3127.5
20250404,20400,3128
20250404,20500,3129.6
20250404,20600,3130.7
20250404,20700,3130.6
20250404,20800,3131.3
20250404,20900,3132.2
20250404,21000,3131.3
20250404,21100,3131.7
20250404,21200,3132.1
20250404,21300,3131.8
20250404,21400,3131.5
20250404,21500,3132.1
20250404,21600,3132.3
20250404,21700,3131.9
20250404,21800,3130.8
20250404,21900,3129.8
20250404,22000,3130.3
20250404,22100,3129.9
20250404,22200,3129.2
20250404,22300,3128.2
20250404,22400,3127.9
20250404,22500,3127.2
20250404,22600,3126.7
20250404,22700,3124.4
20250404,22800,3126.8
20250404,22900,3126.9
20250404,23000,3126
20250404,23100,3123.8
20250404,23200,3122.3
20250404,23300,3123
20250404,23400,3123.7
20250404,23500,3123.9
20250404,23600,3123.2
20250404,23700,3123.7
20250404,23800,3120.7
20250404,23900,3117.8
20250404,24000,3117.5
20250404,24100,3112.7
20250404,24200,3112.5
20250404,24300,3116.7
20250404,24400,3117.4
20250404,24500,3117.8
20250404,24600,3118
20250404,24700,3116.6
20250404,24800,3114.2
20250404,24900,3113.5
20250404,25000,3114.2
20250404,25100,3115.4
20250404,25200,3114.7
20250404,25300,3116.2
20250404,25400,3115.3
20250404,25500,3116.6
20250404,25600,3116.5
20250404,25700,3115.1
20250404,25800,3116.6
20250404,25900,3117
20250404,30000,3118.1
20250404,30100,3117.5
20250404,30200,3118.9
20250404,30300,3118
20250404,30400,3117.9
20250404,30500,3118.4
20250404,30600,3119.4
20250404,30700,3112.7
20250404,30800,3110.4
20250404,30900,3113.5
20250404,31000,3112.4
20250404,31100,3112.3
20250404,31200,3111.9
20250404,31300,3113.9
20250404,31400,3114.4
20250404,31500,3114.1
20250404,31600,3113.7
20250404,31700,3112.6
20250404,31800,3113.1
20250404,31900,3112.9
20250404,32000,3112.4
20250404,32100,3113
20250404,32200,3110.4
20250404,32300,3110.2
20250404,32400,3112
20250404,32500,3111.7
20250404,32600,3112
20250404,32700,3111.1
20250404,32800,3111
20250404,32900,3111.8
20250404,33000,3111.7
20250404,33100,3113.2
20250404,33200,3114.6
20250404,33300,3114.6
20250404,33400,3114.8
20250404,33500,3114.4
20250404,33600,3113.2
20250404,33700,3112.9
20250404,33800,3113.5
20250404,33900,3113.1
20250404,34000,3113.2
20250404,34100,3112.2
20250404,34200,3112.9
20250404,34300,3112.4
20250404,34400,3112.6
20250404,34500,3112.6
20250404,34600,3114.8
20250404,34700,3115
20250404,34800,3114.7
20250404,34900,3113.3
20250404,35000,3113.6
20250404,35100,3113.5
20250404,35200,3114.4
20250404,35300,3114.6
20250404,35400,3115
20250404,35500,3117.1
20250404,35600,3116.8
20250404,35700,3116.3
20250404,35800,3116.6
20250404,35900,3117.3
20250404,40000,3118
20250404,40100,3118.7
20250404,40200,3119.6
20250404,40300,3117.6
20250404,40400,3118.9
20250404,40500,3118.8
20250404,40600,3119.2
20250404,40700,3119.7
20250404,40800,3119.7
20250404,40900,3120.1
20250404,41000,3119.5
20250404,41100,3118.8
20250404,41200,3118.7
20250404,41300,3119.5
20250404,41400,3120.3
20250404,41500,3121.3
20250404,41600,3120.6
20250404,41700,3122
20250404,41800,3120.7
20250404,41900,3119.9
20250404,42000,3121.2
20250404,42100,3122.4
20250404,42200,3123.2
