Date,Time,Price
20250630,1100,22820
20250630,1200,22818.75
20250630,1300,22818.5
20250630,1400,22820.5
20250630,1500,22820.5
20250630,1600,22825
20250630,1700,22823.5
20250630,1800,22822.25
20250630,1900,22822
20250630,2000,22820
20250630,2100,22824
20250630,2200,22824.5
20250630,2300,22819
20250630,2400,22823.5
20250630,2500,22822.25
20250630,2600,22820.5
20250630,2700,22820
20250630,2800,22825
20250630,2900,22825.5
20250630,3000,22829
20250630,3100,22828.25
20250630,3200,22828.25
20250630,3300,22831.75
20250630,3400,22835
20250630,3500,22835.5
20250630,3600,22838
20250630,3700,22839.25
20250630,3800,22836.25
20250630,3900,22836.75
20250630,4000,22834.5
20250630,4100,22839.5
20250630,4200,22836.5
20250630,4300,22839.25
20250630,4400,22839.25
20250630,4500,22839.25
20250630,4600,22837.75
20250630,4700,22835
20250630,4800,22834.75
20250630,4900,22836.5
20250630,5000,22834.5
20250630,5100,22834.75
20250630,5200,22832.75
20250630,5300,22833.5
20250630,5400,22835
20250630,5500,22833
20250630,5600,22833.5
20250630,5700,22834.75
20250630,5800,22834.25
20250630,5900,22833.5
20250630,10000,22836.25
20250630,10100,22833
20250630,10200,22830.5
20250630,10300,22822.25
20250630,10400,22824.5
20250630,10500,22822.25
20250630,10600,22825.25
20250630,10700,22825.25
20250630,10800,22824.25
20250630,10900,22828.5
20250630,11000,22829
20250630,11100,22826.5
20250630,11200,22822
20250630,11300,22819
20250630,11400,22821.5
20250630,11500,22820
20250630,11600,22820.75
20250630,11700,22818
20250630,11800,22819.25
20250630,11900,22820.75
20250630,12000,22820.25
20250630,12100,22821
20250630,12200,22823
20250630,12300,22818.5
20250630,12400,22819.75
20250630,12500,22819.5
20250630,12600,22821.5
20250630,12700,22822
20250630,12800,22822.5
20250630,12900,22823.5
20250630,13000,22823
20250630,13100,22824.25
20250630,13200,22826
20250630,13300,22827.25
20250630,13400,22829
20250630,13500,22828.75
20250630,13600,22831
20250630,13700,22832.75
20250630,13800,22835.5
20250630,13900,22835.25
20250630,14000,22832.75
20250630,14100,22830.25
20250630,14200,22827.5
20250630,14300,22830
20250630,14400,22830
20250630,14500,22830.5
20250630,14600,22831
20250630,14700,22832.5
20250630,14800,22830.5
20250630,14900,22829.5
20250630,15000,22828
20250630,15100,22827.25
20250630,15200,22825.5
20250630,15300,22827.25
20250630,15400,22825.25
20250630,15500,22823.75
20250630,15600,22822.5
20250630,15700,22819.5
20250630,15800,22817
20250630,15900,22819.75
20250630,20000,22821.25
20250630,20100,22822.5
20250630,20200,22820.5
20250630,20300,22822.75
20250630,20400,22827.75
20250630,20500,22827.5
20250630,20600,22826.5
20250630,20700,22826.75
20250630,20800,22822
20250630,20900,22832
20250630,21000,22838
20250630,21100,22838.5
20250630,21200,22839.5
20250630,21300,22838.5
20250630,21400,22839.25
20250630,21500,22845
20250630,21600,22844.75
20250630,21700,22846.25
20250630,21800,22842.25
20250630,21900,22842.25
20250630,22000,22841
20250630,22100,22845
20250630,22200,22843.75
20250630,22300,22842
20250630,22400,22842.5
20250630,22500,22841.25
20250630,22600,22841
20250630,22700,22840
20250630,22800,22837.25
20250630,22900,22837
20250630,23000,22836.75
20250630,23100,22834.25
20250630,23200,22836
20250630,23300,22838.25
20250630,23400,22839.25
20250630,23500,22844
20250630,23600,22843
20250630,23700,22846.5
20250630,23800,22846.25
20250630,23900,22848
20250630,24000,22855.25
20250630,24100,22855.75
20250630,24200,22855
20250630,24300,22853.5
